Name,NumberOfLinesAdded,NumberOfLinesRemoved,ChangedByNCommitsInCurrentVersion,ChangedByNCommitsInCurrentVersionAndPreviousVersions,BugsFixedInNCommits,AuthorsInCurrentVersion,AuthorsInCurrentAndPreviousVersions,AuthorsAvgExpertise,AuthorsMinExpertise,AvgCommitTimeForCurrentVersion,AvgCommitTimeForCurrentVersionAndPreviousVersions,ChangedComments,UnchangedComments
OperationManager.java,14,0,3,27,0,3,27,104,9,83,53,2,1
Operation.java,0,12,5,38,0,5,38,321,79,74,38,0,2
ExecuteStatementOperation.java,0,0,1,10,0,1,10,563,563,0,135,0,0
MetadataOperation.java,0,0,1,10,0,1,10,563,563,0,135,0,0
GetColumnsOperation.java,10,0,1,14,0,1,14,149,149,0,106,0,1
SQLOperation.java,30,0,7,57,0,7,57,216,56,39,25,1,1
SQLOperationDisplay.java,0,0,1,4,0,1,4,563,563,0,49,0,0
ThriftHttpServlet.java,0,0,2,22,0,2,22,176,9,113,58,1,0
ThriftCLIService.java,25,0,4,54,0,4,54,50,4,84,26,0,2
ThriftCLIServiceClient.java,1,0,2,16,0,2,16,42,4,254,93,0,2
RetryingThriftCLIServiceClient.java,0,0,1,9,0,1,9,4,4,0,60,0,1
TestLlapTaskCommunicator.java,17,0,2,7,0,2,7,352,141,91,45,0,2
TestLlapTaskSchedulerService.java,502,0,5,27,1,5,27,194,141,51,27,16,1
LlapTezUtils.java,22,0,2,3,0,2,3,246,246,2,82,0,2
LlapTaskSchedulerService.java,202,0,14,52,1,14,52,317,141,16,14,56,5
LlapContainerLauncher.java,6,0,1,5,0,1,5,141,141,0,180,1,0
LlapTaskCommunicator.java,141,0,14,50,0,14,50,317,141,20,14,38,6
SourceStateTracker.java,31,0,2,11,0,2,11,141,141,239,67,0,2
TestBeelineArgParsing.java,17,0,1,10,0,1,10,9,9,0,112,0,1
TestBeeLineOpts.java,41,0,1,1,0,1,1,3,3,0,0,17,0
TestBeeLineExceptionHandling.java,72,0,1,1,0,1,1,56,56,0,0,0,0
HiveSchemaTool.java,21,0,1,16,1,1,16,4,4,0,81,6,0
BeeLine.java,34,0,3,68,0,3,68,127,56,50,19,0,1
Commands.java,64,0,4,44,0,4,44,37,3,79,33,1,1
BeeLineOpts.java,1,0,2,29,0,2,29,6,3,136,49,0,2
BeelineInPlaceUpdateStream.java,84,0,2,2,0,2,2,50,4,196,196,16,1
Operator.java,53,0,3,168,0,3,168,284,141,83,18,4,1
TestLlapOutputFormat.java,19,0,3,8,0,3,8,389,215,8,18,1,2
TestTxnCommands2.java,490,0,11,36,0,11,36,101,45,20,19,98,2
TestTxnCommands.java,363,0,11,18,0,11,18,238,95,23,33,27,4
TestQBCompact.java,3,0,1,5,0,1,5,149,149,0,211,0,0
TestUpdateDeleteSemanticAnalyzer.java,5,0,4,20,0,4,20,270,97,103,51,0,3
TestHiveDecimalParse.java,3,0,1,4,0,1,4,149,149,0,332,0,0
TestIUD.java,4,0,3,13,0,3,13,148,146,10,70,0,3
TestColumnAccess.java,3,0,1,4,0,1,4,149,149,0,216,0,0
TestReplicationSemanticAnalyzer.java,259,0,2,2,0,2,2,129,95,101,101,23,1
TestQBSubQuery.java,0,0,2,7,0,2,7,81,13,16,191,0,2
TestMergeStatement.java,264,0,2,2,0,2,2,122,97,232,232,37,0
TestMacroSemanticAnalyzer.java,0,2,1,6,0,1,6,563,563,0,269,0,1
TestParseDriverIntervals.java,83,0,1,1,0,1,1,149,149,0,0,17,0
TestHiveRemote.java,3,0,1,6,0,1,6,149,149,0,267,0,0
TestHive.java,3,0,1,39,0,1,39,149,149,0,75,0,0
TestHiveMetaStoreChecker.java,0,0,2,16,0,2,16,84,19,14,185,8,0
TestUDFDateFormatGranularity.java,87,0,2,2,0,2,2,188,188,41,41,36,0
TestSessionState.java,0,0,1,11,0,1,11,79,79,0,103,0,1
TestReadEntityDirect.java,3,0,1,3,0,1,3,149,149,0,442,0,0
TestViewEntity.java,34,0,2,4,0,2,4,114,79,64,167,7,0
TestHiveInputSplitComparator.java,64,0,1,1,0,1,1,5,5,0,0,17,0
TestSplitFilter.java,296,0,1,1,0,1,1,5,5,0,0,17,0
SplitFilterTestCase.java,153,0,1,1,0,1,1,5,5,0,0,17,0
MockInputFile.java,130,0,1,1,0,1,1,5,5,0,0,17,0
MockHiveInputSplits.java,37,0,1,1,0,1,1,5,5,0,0,17,0
MockIndexResult.java,38,0,1,1,0,1,1,5,5,0,0,17,0
TestSymlinkTextInputFormat.java,2,0,1,21,0,1,21,149,149,0,115,0,0
TestAcidUtils.java,85,0,3,13,0,3,13,146,146,10,71,0,0
TestHooks.java,6,0,1,4,0,1,4,149,149,0,181,0,0
TestDummyTxnManager.java,3,0,1,4,0,1,4,149,149,0,289,0,0
TestDbTxnManager2.java,709,0,9,24,0,9,24,226,45,30,29,92,2
TestDbTxnManager.java,23,0,5,23,0,5,23,113,45,48,48,2,3
TestFunctionRegistry.java,105,0,4,23,0,4,23,475,79,101,72,12,2
TestUtilities.java,173,0,5,17,0,5,17,40,3,24,114,0,1
TestExecDriver.java,2,0,1,57,0,1,57,149,149,0,51,0,0
TestOperators.java,2,0,1,49,0,1,49,149,149,0,59,0,0
TestSetProcessor.java,82,0,1,2,0,1,2,61,61,0,346,0,0
AuthorizationTestUtil.java,0,0,1,3,0,1,3,563,563,0,558,0,1
TestPrivilegesV1.java,4,0,1,7,0,1,7,149,149,0,149,0,0
TestHiveAuthorizationTaskFactory.java,3,0,1,8,0,1,8,149,149,0,132,0,0
TestGenericUDFOPMultiply.java,6,0,1,7,0,1,7,215,215,0,189,0,1
TestGenericUDFMonthsBetween.java,51,0,1,2,0,1,2,19,19,0,639,4,0
TestGenericUDFInternalInterval.java,144,0,1,1,0,1,1,149,149,0,0,19,0
TestGenericUDFOPDivide.java,0,0,1,8,0,1,8,215,215,0,162,0,1
TestOrcSerDeStats.java,0,0,1,9,0,1,9,97,97,0,167,0,1
TestOrcRecordUpdater.java,0,0,1,8,0,1,8,97,97,0,165,0,1
TestOrcSplitElimination.java,3,0,1,9,0,1,9,67,67,0,122,0,0
TestOrcFile.java,3,0,1,52,0,1,52,97,97,0,30,0,2
TestInputOutputFormat.java,1237,0,6,92,0,6,92,224,67,68,16,17,2
TestOrcRawRecordMerger.java,0,0,2,16,0,2,16,122,97,305,77,2,0
TestConvertAstToSearchArg.java,3,0,2,7,0,2,7,124,2,183,91,0,1
TestSearchArgumentImpl.java,0,0,1,22,0,1,22,2,2,0,60,0,1
TestSQLStdHiveAccessControllerHS2.java,2,0,2,5,1,2,5,172,3,184,216,0,1
TestBytesBytesMultiHashMap.java,0,2,1,6,0,1,6,67,67,0,165,0,0
Utilities.java,181,0,20,351,0,20,351,225,3,13,8,18,10
TestVectorizationContext.java,41,0,2,43,0,2,43,141,67,39,33,5,1
TestVectorRowObject.java,0,1,1,5,0,1,5,67,67,0,123,0,0
TestVectorGroupByOperator.java,11,0,2,27,0,2,27,67,67,20,52,0,2
VectorRandomRowSource.java,537,0,2,2,0,2,2,67,67,18,18,1,0
TestVectorSerDeRow.java,156,0,3,8,0,3,8,67,67,12,74,17,1
TestCustomPartitionVertex.java,60,0,2,2,0,2,2,31,1,127,127,17,0
TestTezTask.java,58,0,3,23,0,3,23,112,45,111,53,0,1
TestHostAffinitySplitLocationProvider.java,163,0,3,4,0,3,4,563,563,12,79,10,1
TestTezSessionPool.java,57,0,2,17,0,2,17,404,246,21,55,0,0
VectorizedRowGroupGenUtil.java,0,0,1,10,0,1,10,67,67,0,150,0,1
TestVectorFilterExpressions.java,12,0,1,20,0,1,20,215,215,0,72,1,0
TestVectorLogicalExpressions.java,0,0,1,12,0,1,12,67,67,0,123,0,1
TestVectorTypeCasts.java,4,0,1,12,0,1,12,67,67,0,107,1,0
TestVectorGenericDateExpressions.java,0,0,1,5,0,1,5,67,67,0,254,0,1
TestDecimalUtil.java,0,1,1,4,0,1,4,67,67,0,350,0,1
TestVectorStringExpressions.java,3,0,1,21,0,1,21,215,215,0,69,2,0
TestVectorMapJoinFastLongHashSet.java,0,0,1,2,0,1,2,67,67,0,276,0,1
TestVectorMapJoinFastLongHashMap.java,34,0,1,4,0,1,4,67,67,0,221,3,0
TestVectorMapJoinFastBytesHashMultiSet.java,0,0,1,2,0,1,2,67,67,0,276,0,1
CheckFastHashTable.java,5,0,1,2,0,1,2,67,67,0,97,0,0
TestVectorMapJoinFastBytesHashSet.java,0,0,1,2,0,1,2,67,67,0,276,0,1
CheckFastRowHashMap.java,385,0,3,3,0,3,3,67,67,12,12,0,2
TestVectorMapJoinFastLongHashMultiSet.java,0,0,1,2,0,1,2,67,67,0,276,0,1
VerifyFastRow.java,397,0,2,2,0,2,2,67,67,24,24,0,1
TestVectorMapJoinFastBytesHashMap.java,51,0,2,3,0,2,3,67,67,179,138,3,0
TestVectorMapJoinFastRowHashMap.java,718,0,2,2,0,2,2,67,67,179,179,0,1
TestTezProgressMonitor.java,119,0,2,2,0,2,2,50,4,196,196,16,1
TestVectorizer.java,37,0,3,16,0,3,16,95,2,4,80,2,2
TestCBOMaxNumToCNF.java,84,0,2,2,0,2,2,188,188,97,97,0,1
TestCBORuleFiredOnlyOnce.java,0,0,3,5,0,3,5,100,13,72,114,0,3
TestTxnHandlerNoConnectionPool.java,99,0,1,1,0,1,1,159,159,0,0,21,0
TestTxnHandler.java,76,0,3,23,0,3,23,146,146,28,48,12,0
TestCompactionTxnHandler.java,1,0,1,12,0,1,12,146,146,0,90,0,1
ChannelOutputStream.java,42,0,2,3,0,2,3,215,215,15,59,9,0
LlapOutputFormat.java,0,2,2,3,0,2,3,563,563,8,60,3,0
DebugUtils.java,1,0,1,14,0,1,14,563,563,0,65,0,1
LlapOutputFormatService.java,42,0,3,9,0,3,9,389,215,8,16,10,2
ErrorMsg.java,23,0,10,184,0,10,184,108,13,24,16,0,9
QueryDisplay.java,0,0,1,5,0,1,5,187,187,0,43,0,0
Driver.java,329,0,16,312,0,16,312,168,4,22,10,72,8
SynchronizedMetaStoreClient.java,90,0,1,1,0,1,1,1509,1509,0,0,20,0
TypeCheckProcFactory.java,81,0,4,99,0,4,99,100,13,41,29,15,2
SubQueryUtils.java,9,0,1,11,0,1,11,13,13,0,118,5,0
ExplainSQRewriteSemanticAnalyzer.java,0,1,1,5,0,1,5,149,149,0,213,0,1
GenTezUtils.java,136,0,6,38,0,6,38,294,2,40,29,18,3
ColumnStatsSemanticAnalyzer.java,29,0,3,41,0,3,41,356,149,87,39,1,2
ASTNode.java,0,1,2,22,0,2,22,146,146,18,139,8,0
CalcitePlanner.java,717,0,27,126,1,27,126,328,13,14,7,231,5
DDLSemanticAnalyzer.java,0,27,4,243,0,4,243,49,3,62,12,6,2
GenTezWork.java,4,0,1,38,0,1,38,563,563,0,32,1,0
LoadSemanticAnalyzer.java,0,0,1,51,0,1,51,95,95,0,59,0,1
QBSubQuery.java,136,0,5,16,0,5,16,100,13,18,79,50,2
BaseSemanticAnalyzer.java,41,0,2,130,0,2,130,95,95,29,23,8,1
QBParseInfo.java,24,0,2,45,0,2,45,167,146,41,69,7,1
QBExpr.java,0,0,1,6,0,1,6,149,149,0,594,0,1
ReplicationSemanticAnalyzer.java,1406,0,15,15,0,15,15,103,52,7,7,341,3
ImportSemanticAnalyzer.java,76,0,5,39,0,5,39,129,95,16,56,51,3
ReplicationSpec.java,60,0,4,6,0,4,6,129,95,21,128,24,1
QBJoinTree.java,0,0,1,23,0,1,23,188,188,0,136,0,1
MetaDataExportListener.java,0,0,1,6,0,1,6,95,95,0,306,0,1
SemanticAnalyzer.java,347,0,43,774,0,43,774,226,2,12,4,92,16
EximUtil.java,151,0,3,13,0,3,13,95,95,28,177,23,0
ExportSemanticAnalyzer.java,17,0,2,17,0,2,17,95,95,56,132,2,1
MapReduceCompiler.java,0,0,1,22,0,1,22,149,149,0,54,0,1
TaskCompiler.java,17,0,4,44,0,4,44,82,2,49,29,0,3
ExplainSemanticAnalyzer.java,83,0,1,30,0,1,30,149,149,0,100,11,0
RuntimeValuesInfo.java,62,0,1,1,0,1,1,2,2,0,0,21,0
TezCompiler.java,299,0,5,50,0,5,50,103,2,48,26,51,2
SubQueryDiagnostic.java,0,0,1,2,0,1,2,149,149,0,853,0,1
MaskAndFilterInfo.java,2,0,1,3,0,1,3,149,149,0,47,0,0
ColumnStatsAutoGatherContext.java,3,0,2,3,0,2,3,356,149,175,136,0,2
ParseContext.java,46,0,2,60,0,2,60,282,2,147,50,1,0
TypeCheckCtx.java,47,0,1,15,0,1,15,13,13,0,203,25,0
UpdateDeleteSemanticAnalyzer.java,800,0,11,25,0,11,25,251,45,8,37,299,3
ParseUtils.java,212,0,3,29,0,3,29,356,149,28,107,42,1
PreInsertTableDesc.java,42,0,1,1,0,1,1,9,9,0,0,16,0
SemanticAnalyzerFactory.java,12,0,3,88,0,3,88,120,95,62,34,0,2
TableMask.java,20,0,1,6,0,1,6,149,149,0,22,0,0
ExplainConfiguration.java,117,0,1,1,0,1,1,149,149,0,0,20,0
QB.java,14,0,1,34,0,1,34,149,149,0,93,0,1
HiveUtils.java,13,0,3,27,0,3,27,93,45,1,110,0,0
HiveMetaStoreChecker.java,103,0,7,23,0,7,23,60,4,40,133,37,1
Hive.java,200,0,17,266,0,17,266,185,2,12,11,49,4
CheckResult.java,0,0,1,6,0,1,6,19,19,0,552,0,1
ExpressionWalker.java,97,0,1,1,0,1,1,13,13,0,0,41,0
UDFDateFloorQuarter.java,39,0,1,1,0,1,1,188,188,0,0,22,0
UDFToShort.java,0,0,1,14,0,1,14,67,67,0,228,0,1
UDFSign.java,0,0,1,8,0,1,8,67,67,0,342,0,1
UDFToInteger.java,0,0,1,18,0,1,18,67,67,0,179,0,1
UDFToByte.java,0,0,1,16,0,1,16,67,67,0,203,0,1
UDFToBoolean.java,0,0,1,17,0,1,17,67,67,0,190,0,1
UDFLog.java,0,0,1,13,0,1,13,67,67,0,240,0,1
UDFDateFloorMinute.java,39,0,1,1,0,1,1,188,188,0,0,22,0
UDFToLong.java,0,0,1,16,0,1,16,67,67,0,203,0,1
UDFDateFloor.java,510,0,2,2,0,2,2,188,188,41,41,41,1
UDFDateFloorDay.java,39,0,1,1,0,1,1,188,188,0,0,22,0
UDFDateFloorHour.java,39,0,1,1,0,1,1,188,188,0,0,22,0
UDFDateFloorWeek.java,39,0,1,1,0,1,1,188,188,0,0,22,0
UDFDateFloorYear.java,39,0,1,1,0,1,1,188,188,0,0,22,0
UDFDateFloorMonth.java,39,0,1,1,0,1,1,188,188,0,0,22,0
UDFToDouble.java,0,0,1,17,0,1,17,67,67,0,190,0,1
UDFDateFloorSecond.java,39,0,1,1,0,1,1,188,188,0,0,22,0
UDFMath.java,0,0,1,3,0,1,3,67,67,0,532,0,1
UDFDayOfWeek.java,105,0,1,1,0,1,1,188,188,0,0,30,0
UDFToFloat.java,0,0,1,18,0,1,18,67,67,0,179,0,1
ResourceDownloader.java,3,0,1,2,0,1,2,23,23,0,177,0,0
ClearDanglingScratchDir.java,31,0,1,4,0,1,4,52,52,0,68,14,0
SessionState.java,107,0,10,175,0,10,175,118,2,27,17,17,4
LineageState.java,1,0,1,5,0,1,5,149,149,0,620,4,0
ShowTxnsDesc.java,0,0,1,2,0,1,2,45,45,0,980,0,1
ExprNodeDynamicValueDesc.java,76,0,1,1,0,1,1,2,2,0,0,21,0
FetchWork.java,14,0,1,18,0,1,18,95,95,0,146,4,0
VectorGroupByDesc.java,50,0,1,4,0,1,4,67,67,0,289,34,0
PlanUtils.java,33,0,3,92,0,3,92,200,9,94,33,1,1
OpTraits.java,18,0,1,9,0,1,9,563,563,0,122,0,1
DDLWork.java,34,0,2,54,0,2,54,9,9,279,63,2,1
Statistics.java,16,0,1,10,0,1,10,149,149,0,121,0,1
InsertTableDesc.java,40,0,2,2,0,2,2,9,9,279,279,16,1
ReplCopyWork.java,119,0,1,1,0,1,1,95,95,0,0,68,0
ShowCompactionsDesc.java,0,0,1,2,0,1,2,146,146,0,999,0,1
MergeJoinWork.java,6,0,1,16,0,1,16,149,149,0,47,0,1
MapWork.java,45,0,5,53,0,5,53,404,246,54,24,5,0
BaseWork.java,35,0,3,42,0,3,42,38,2,111,32,1,1
JoinDesc.java,33,0,2,28,0,2,28,188,188,3,92,0,2
ReduceSinkDesc.java,13,0,1,36,0,1,36,149,149,0,73,4,0
ExplainWork.java,0,30,1,14,0,1,14,149,149,0,185,0,1
OperatorDesc.java,4,0,2,9,0,2,9,198,149,115,197,0,2
HiveOperation.java,2,0,1,41,0,1,41,95,95,0,50,0,0
AddPartitionDesc.java,22,0,1,12,0,1,12,95,95,0,261,8,0
ExprNodeDescUtils.java,74,0,2,25,0,2,25,188,188,172,65,22,0
ReduceWork.java,0,31,1,23,0,1,23,67,67,0,59,1,0
AbstractOperatorDesc.java,23,0,2,17,0,2,17,198,149,115,98,0,2
FileSinkDesc.java,14,0,3,30,0,3,30,122,95,62,85,4,1
CreateTableDesc.java,23,0,3,33,0,3,33,143,95,61,78,8,2
DynamicValue.java,137,0,1,1,0,1,1,2,2,0,0,20,0
VectorPartitionDesc.java,4,0,1,3,0,1,3,563,563,0,214,0,1
TableDesc.java,0,0,1,35,0,1,35,9,9,0,74,0,1
ExprNodeSubQueryDesc.java,102,0,2,2,0,2,2,13,13,52,52,26,1
AggregationDesc.java,7,0,1,7,0,1,7,2,2,0,426,0,1
StatsCollectionContext.java,9,0,1,2,0,1,2,149,149,0,283,0,0
StatsUtils.java,73,0,8,67,0,8,67,466,19,31,18,10,4
HiveIndexResult.java,1,0,1,8,0,1,8,5,5,0,274,0,1
SplitFilter.java,125,0,1,1,0,1,1,5,5,0,0,17,0
IndexResult.java,25,0,1,1,0,1,1,5,5,0,0,17,0
HiveIndexedInputFormat.java,0,35,1,7,0,1,7,5,5,0,320,1,0
LineageInfo.java,0,0,1,18,0,1,18,563,563,0,175,0,1
HdfsUtils.java,1,0,1,11,0,1,11,2,2,0,49,0,1
LlapWrappableInputFormatInterface.java,1,0,1,3,0,1,3,563,563,0,428,2,0
BatchToRowReader.java,623,0,1,1,0,1,1,563,563,0,0,31,0
AcidUtils.java,64,0,4,35,0,4,35,354,146,45,28,5,1
OneNullRowInputFormat.java,0,0,1,4,0,1,4,563,563,0,630,0,1
ZeroRowsInputFormat.java,54,0,1,1,0,1,1,563,563,0,0,22,0
HiveInputFormat.java,69,0,4,111,0,4,111,563,563,73,27,8,0
CombineHiveRecordReader.java,51,0,1,11,0,1,11,563,563,0,268,3,0
ProxyLocalFileSystem.java,9,0,1,16,0,1,16,95,95,0,155,7,0
NullRowsInputFormat.java,0,3,2,6,0,2,6,315,67,195,212,0,2
BatchToRowInputFormat.java,31,0,1,1,0,1,1,563,563,0,0,17,0
StreamingOutputFormat.java,25,0,1,1,0,1,1,563,563,0,0,0,0
PostExecOrcFileDump.java,0,0,1,5,0,1,5,97,97,0,164,0,1
LineageLogger.java,0,1,1,9,0,1,9,9,9,0,72,0,1
PostExecTezSummaryPrinter.java,20,0,1,3,0,1,3,246,246,0,169,2,0
Entity.java,0,3,1,10,0,1,10,146,146,0,192,0,1
WriteEntity.java,0,0,2,59,0,2,59,146,146,0,47,0,2
ReadEntity.java,0,0,3,56,0,3,56,146,146,9,50,7,1
HookContext.java,33,0,3,16,0,3,16,389,215,44,151,0,3
PostExecOrcRowGroupCountPrinter.java,75,0,1,1,0,1,1,246,246,0,0,20,0
ATSHook.java,261,0,10,23,0,10,23,228,52,20,44,27,5
HiveTxnManager.java,2,0,2,11,0,2,11,96,45,22,102,7,0
DummyTxnManager.java,0,0,2,15,0,2,15,96,45,22,73,0,2
DbTxnManager.java,33,0,9,39,0,9,39,76,19,29,28,45,3
DbLockManager.java,0,3,2,18,0,2,18,82,19,220,63,8,1
AcidOpenTxnsCounterService.java,6,0,1,2,0,1,2,146,146,0,59,0,0
ExprWalkerProcFactory.java,8,0,2,26,0,2,26,96,5,200,113,0,1
OpProcFactory.java,0,0,1,74,0,1,74,188,188,0,36,0,0
ExprWalkerInfo.java,12,0,1,19,0,1,19,188,188,0,147,0,0
ExprNodeConstantEvaluator.java,5,0,1,10,0,1,10,2,2,0,340,0,1
ExprNodeColumnEvaluator.java,1,0,1,11,0,1,11,2,2,0,306,0,1
TopNHash.java,13,0,1,9,0,1,9,246,246,0,151,2,0
MoveTask.java,26,0,7,96,0,7,96,418,38,28,31,8,2
SerializationUtilities.java,24,0,4,11,0,4,11,133,4,64,39,1,2
HashTableSinkOperator.java,0,0,1,42,0,1,42,2,2,0,55,0,1
MapredContext.java,2,0,1,10,0,1,10,141,141,0,134,0,0
ColumnStatsTask.java,4,0,1,22,0,1,22,149,149,0,66,0,1
ExprNodeGenericFuncEvaluator.java,1,0,1,21,0,1,21,2,2,0,141,0,1
ReduceSinkOperator.java,10,0,3,77,0,3,77,635,149,58,39,0,3
AbstractMapJoinOperator.java,0,0,1,33,0,1,33,2,2,0,78,0,1
ExprNodeEvaluatorRef.java,0,0,1,2,0,1,2,2,2,0,1358,0,1
FunctionRegistry.java,45,0,12,243,0,12,243,265,2,20,12,10,7
ListSinkOperator.java,1,0,1,11,0,1,11,149,149,0,147,0,1
FunctionInfo.java,4,0,1,17,0,1,17,215,215,0,184,0,1
CommonJoinOperator.java,170,0,3,69,0,3,69,113,2,74,41,68,2
TableScanOperator.java,1,0,1,64,0,1,64,149,149,0,44,0,1
DDLTask.java,179,0,16,330,2,16,330,78,2,32,10,27,10
StatsNoJobTask.java,0,0,1,19,0,1,19,71,71,0,52,0,1
StatsTask.java,0,0,2,46,0,2,46,198,149,91,50,0,2
ExprNodeEvaluatorFactory.java,10,0,1,15,0,1,15,2,2,0,219,1,0
ObjectCache.java,0,0,3,27,0,3,27,2,2,0,48,8,2
MapOperator.java,5,0,1,94,0,1,94,563,563,0,30,0,1
TaskFactory.java,2,0,1,37,0,1,37,95,95,0,83,0,1
GroupByOperator.java,20,0,5,91,0,5,91,102,2,39,34,8,3
ReplCopyTask.java,252,0,2,2,0,2,2,95,95,56,56,37,0
SelectOperator.java,0,0,1,41,0,1,41,2,2,0,76,0,1
ExprNodeFieldEvaluator.java,1,0,1,10,0,1,10,2,2,0,340,0,1
ObjectCacheFactory.java,1,0,1,11,1,1,11,563,563,0,108,0,0
OrcFileMergeOperator.java,0,0,1,13,0,1,13,97,97,0,82,0,1
CommonMergeJoinOperator.java,4,0,1,26,0,1,26,563,563,0,32,0,1
MapJoinOperator.java,14,0,4,135,1,4,135,212,45,17,19,0,0
HashTableDummyOperator.java,10,0,1,10,0,1,10,563,563,0,246,0,1
FileSinkOperator.java,5,0,8,136,0,8,136,465,9,25,22,0,4
FilterOperator.java,0,0,1,42,0,1,42,2,2,0,74,0,1
PTFOperator.java,2,0,2,20,0,2,20,45,45,109,68,0,1
ExprNodeEvaluator.java,11,0,1,11,0,1,11,2,2,0,306,0,1
ExprNodeEvaluatorHead.java,0,0,1,2,0,1,2,2,2,0,1358,0,1
UDTFOperator.java,1,0,1,22,0,1,22,149,149,0,117,0,1
ExplainTask.java,8,0,3,71,0,3,71,149,149,156,45,0,3
JoinOperator.java,0,1,2,62,0,2,62,168,149,92,49,0,2
PTFTopNHash.java,7,0,1,3,0,1,3,246,246,0,454,0,1
JoinUtil.java,17,0,2,27,0,2,27,95,2,54,87,3,1
FetchTask.java,2,0,1,44,0,1,44,146,146,0,65,0,0
WindowFunctionInfo.java,0,0,1,7,0,1,7,215,215,0,212,0,1
DynamicValueRegistry.java,30,0,1,1,0,1,1,2,2,0,0,18,0
LimitOperator.java,1,0,1,24,0,1,24,149,149,0,124,0,1
FetchOperator.java,4,0,2,81,0,2,81,354,146,187,34,0,1
Registry.java,51,0,4,15,0,4,15,69,1,31,42,12,2
SMBMapJoinOperator.java,7,0,2,52,0,2,52,27,27,12,45,0,0
ExprNodeDynamicValueEvaluator.java,54,0,1,1,0,1,1,2,2,0,0,21,0
ObjectCacheWrapper.java,5,0,1,2,0,1,2,2,2,0,560,0,1
HashTableLoader.java,2,0,1,74,0,1,74,45,45,0,13,0,0
OperatorUtils.java,23,0,2,23,0,2,23,230,215,67,64,0,2
ReduceSinkMapJoinProc.java,1,0,1,30,0,1,30,563,563,0,40,0,1
RedundantDynamicPruningConditionsRemoval.java,4,0,1,2,0,1,2,2,2,0,349,1,0
MapJoinProcessor.java,1,0,1,74,0,1,74,188,188,0,37,0,1
FixedBucketPruningOptimizer.java,0,0,1,4,0,1,4,2,2,0,146,0,1
ConvertJoinMapJoin.java,168,0,6,52,0,6,52,376,188,17,24,50,2
LimitPushdownOptimizer.java,84,0,3,10,0,3,10,188,188,101,136,6,0
Optimizer.java,8,0,4,98,0,4,98,79,9,58,31,0,4
SortedDynPartitionTimeGranularityOptimizer.java,372,0,2,2,0,2,2,9,9,320,320,46,0
SimpleFetchOptimizer.java,96,0,2,35,0,2,35,132,19,0,45,15,0
DynamicPartitionPruningOptimization.java,303,0,4,15,0,4,15,122,2,11,64,39,0
