key,priority,filename
HIVE-20227,Major,pom.xml
HIVE-19980,Major,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestJdbcGenericUDTFGetSplits.java
HIVE-19980,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/HiveSplitGenerator.java
HIVE-19964,Major,ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java
HIVE-19964,Major,ql/src/test/results/clientpositive/llap/resourceplan.q.out
HIVE-19956,Major,jdbc/pom.xml
HIVE-19801,Major,jdbc/pom.xml
HIVE-15190,Critical,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCompactor.java
HIVE-15190,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcFile.java
HIVE-15190,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java
HIVE-15190,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRecordUpdater.java
HIVE-15190,Critical,ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcAcidRowBatchReader.java
HIVE-15190,Critical,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java
HIVE-15190,Critical,ql/src/test/results/clientpositive/acid_nullscan.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/acid_table_stats.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/autoColumnStats_4.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/llap/acid_bucket_pruning.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/llap/acid_vectorization_original.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/llap/default_constraint.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/llap/dynpart_sort_optimization_acid.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/llap/insert_values_orig_table_use_metadata.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/llap/materialized_view_create_rewrite_3.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/llap/materialized_view_create_rewrite_4.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/llap/materialized_view_create_rewrite_5.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/llap/materialized_view_create_rewrite_rebuild_dummy.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/row__id.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/tez/acid_vectorization_original_tez.q.out
HIVE-15190,Critical,ql/src/test/results/clientpositive/tez/explainanalyze_5.q.out
HIVE-19629,Major,itests/src/test/resources/testconfiguration.properties
HIVE-19629,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/api/impl/LlapInputFormat.java
HIVE-19629,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/GenericColumnVectorProducer.java
HIVE-19629,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/decode/OrcEncodedDataConsumer.java
HIVE-19629,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/OrcEncodedDataReader.java
HIVE-19629,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/SerDeEncodedDataReader.java
HIVE-19629,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/encoded/VectorDeserializeOrcWriter.java
HIVE-19629,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/ConsumerFileMetadata.java
HIVE-19629,Major,llap-server/src/java/org/apache/hadoop/hive/llap/io/metadata/OrcFileMetadata.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/FetchOperator.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizationContext.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizedInputFormatInterface.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/VectorizedRowBatchCtx.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/VectorInBloomFilterColDynamicValue.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/expressions/aggregates/VectorUDAFBloomFilter.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/exec/vector/udf/VectorUDFAdaptor.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/BatchToRowReader.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/NullRowsInputFormat.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcRawRecordMerger.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/Reader.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/ReaderImpl.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/RecordReaderImpl.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcAcidRowBatchReader.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/VectorizedOrcInputFormat.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/WriterImpl.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/orc/encoded/EncodedTreeReaderFactory.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/io/parquet/MapredParquetInputFormat.java
HIVE-19629,Major,ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java
HIVE-19629,Major,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java
HIVE-19629,Major,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestOrcRawRecordMerger.java
HIVE-19629,Major,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestVectorizedORCReader.java
HIVE-19629,Major,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestVectorizedOrcAcidRowBatchReader.java
HIVE-19629,Major,ql/src/test/queries/clientpositive/explainanalyze_3.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/llap_acid2.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/llap_decimal64_reader.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/llap_uncompressed.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_create.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_llap_counters.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_llap_counters1.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_merge11.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_merge5.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_merge6.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_merge7.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_merge_incompat1.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_merge_incompat2.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_ppd_basic.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_ppd_schema_evol_3a.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_schema_evolution_float.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/orc_split_elimination.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/schema_evol_orc_nonvec_part_all_primitive.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/schema_evol_orc_nonvec_part_all_primitive_llap_io.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/schema_evol_orc_vec_part_all_primitive.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/schema_evol_orc_vec_part_all_primitive_llap_io.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/type_change_test_int.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/type_change_test_int_vectorized.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/vector_case_when_1.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/vector_decimal_5.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/vector_decimal_mapjoin.q
HIVE-19629,Major,ql/src/test/queries/clientpositive/vectorized_dynamic_semijoin_reduction2.q
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/acid_no_buckets.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/acid_vectorization_original.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/enforce_constraint_notnull.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/llap_acid.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/llap_acid2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/llap_acid_fast.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/llap_decimal64_reader.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/llap_partitioned.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/llap_text.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/llap_uncompressed.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/llap_vector_nohybridgrace.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/materialized_view_create.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/materialized_view_create_rewrite_5.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/materialized_view_describe.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/mergejoin.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_create.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_llap_counters.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_llap_counters1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_merge11.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_merge5.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_merge6.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_merge7.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_merge_incompat1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_merge_incompat2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_ppd_basic.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_ppd_schema_evol_3a.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_split_elimination.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/orc_struct_type_vectorization.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_acidvec_part_llap_io.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_acidvec_table.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_acidvec_table_llap_io.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_vec_part.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_vec_part_all_complex.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_vec_part_all_complex_llap_io.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_vec_part_all_primitive.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_vec_part_all_primitive_llap_io.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_vec_table.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_orc_vec_table_llap_io.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_text_vec_part_all_complex_llap_io.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_text_vec_part_all_primitive_llap_io.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_text_vec_part_llap_io.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/schema_evol_text_vec_table_llap_io.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_adaptor_usage_mode.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_aggregate_9.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_aggregate_without_gby.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_annotate_stats_select.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_auto_smb_mapjoin_14.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_between_columns.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_between_in.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_binary_join_groupby.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_bround.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_case_when_1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_case_when_2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_cast_constant.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_char_2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_char_4.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_char_mapjoin1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_char_simple.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_char_varchar_1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_coalesce.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_coalesce_2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_coalesce_3.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_coalesce_4.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_complex_all.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_complex_join.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_count.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_count_distinct.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_create_struct_table.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_data_types.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_date_1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_10_0.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_5.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_6.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_aggregate.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_cast.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_expressions.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_mapjoin.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_math_funcs.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_precision.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_round.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_round_2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_trailing.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_udf.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_decimal_udf2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_distinct_2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_elt.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby4.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby6.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_3.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_cube1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_id1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_id2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_id3.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_sets1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_sets2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_sets3_dec.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_sets4.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_sets5.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_sets6.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_sets_grouping.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_sets_limit.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_grouping_window.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_mapjoin.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_reduce.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_rollup1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_sort_11.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_groupby_sort_8.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_grouping_sets.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_if_expr.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_if_expr_2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_include_no_sel.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_inner_join.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_interval_1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_interval_2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_interval_arithmetic.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_interval_mapjoin.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_join30.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_left_outer_join.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_left_outer_join2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_leftsemi_mapjoin.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_like_2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_llap_text_1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_map_order.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_mapjoin_reduce.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_mr_diff_schema_alias.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_multi_insert.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_null_map.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_null_projection.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_nullsafe_join.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_number_compare_projection.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_nvl.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_orc_merge_incompat_schema.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_orc_nested_column_pruning.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_orc_null_check.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_order_null.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_orderby_5.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_outer_join0.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_outer_join1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_outer_join2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_outer_reference_windowed.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_partition_diff_num_cols.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_partitioned_date_time.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_ptf_1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_ptf_part_simple.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_reduce1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_reduce2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_reduce3.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_reduce_groupby_decimal.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_reduce_groupby_duplicate_cols.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_retry_failure.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_reuse_scratchcols.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_string_concat.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_string_decimal.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_struct_in.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_udf1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_udf2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_udf_adaptor_1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_varchar_4.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_varchar_mapjoin1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_varchar_simple.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_when_case_null.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_expressions.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_gby.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_gby2.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_multipartitioning.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_navfn.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_order_null.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_range_multiorder.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_rank.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_streaming.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_windowspec.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vector_windowing_windowspec4.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vectorization_0.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vectorization_1.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vectorization_10.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vectorization_11.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vectorization_12.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vectorization_13.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vectorization_14.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vectorization_15.q.out
HIVE-19629,Major,ql/src/test/results/clientpositive/llap/vectorization_16.q.out
